Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
23360751,06/04/2012 04:17:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Other Enforcement,E2A Storage Of Receptacles,Sidewalk,11102,21-30 NEWTOWN AVENUE,NEWTOWN AVENUE,ASTORIA BOULEVARD,23 STREET,,,ADDRESS,ASTORIA,,N/A,Closed,,06/05/2012 12:00:00 PM,01 QUEENS,QUEENS,1005008,220381,Unspecified,QUEENS,,,,,,,,40.77154691644338,-73.92505683160375,"(40.77154691644338, -73.92505683160375)"
23359877,06/04/2012 04:23:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Other Enforcement,E2A Storage Of Receptacles,Sidewalk,11102,21-30 NEWTOWN AVENUE,NEWTOWN AVENUE,ASTORIA BOULEVARD,23 STREET,,,ADDRESS,ASTORIA,,N/A,Closed,,06/05/2012 12:00:00 PM,01 QUEENS,QUEENS,1005008,220381,Unspecified,QUEENS,,,,,,,,40.77154691644338,-73.92505683160375,"(40.77154691644338, -73.92505683160375)"
23355331,06/04/2012 04:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,10306,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/05/2012 06:20:00 AM,03 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23355820,06/04/2012 04:31:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11433,106-61 RUSCOE STREET,RUSCOE STREET,106 ROAD,107 AVENUE,,,ADDRESS,JAMAICA,,N/A,Closed,,06/07/2012 12:00:00 PM,12 QUEENS,QUEENS,1045265,195155,Unspecified,QUEENS,,,,,,,,40.70212180526521,-73.77994509548165,"(40.70212180526521, -73.77994509548165)"
23356074,06/04/2012 04:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,APARTMENT BLDG. RECYCLING INITIATIVE BROCH.,Other,10469,,,,,,,ADDRESS,BRONX,,N/A,Closed,,06/05/2012 06:20:00 AM,12 BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
23357614,06/04/2012 04:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,CITY AGENCY RECYCLING FLYER,Other,11433,,,,,,,ADDRESS,JAMAICA,,N/A,Closed,,06/05/2012 06:20:00 AM,12 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23360514,06/04/2012 04:37:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E2 Receptacle Violation,Sidewalk,10458,2445 HOFFMAN STREET,HOFFMAN STREET,EAST 188 STREET,EAST 189 STREET,,,ADDRESS,BRONX,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,06 BRONX,BRONX,1015389,251597,Unspecified,BRONX,,,,,,,,40.85719556376292,-73.88743323614845,"(40.85719556376292, -73.88743323614845)"
23354459,06/04/2012 04:46:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11417,,,,,,,ADDRESS,OZONE PARK,,N/A,Closed,,06/05/2012 06:20:00 AM,10 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23354461,06/04/2012 04:46:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11417,,,,,,,ADDRESS,OZONE PARK,,N/A,Closed,,06/05/2012 06:20:00 AM,10 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23357476,06/04/2012 04:46:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11229,2365 EAST 13 STREET,EAST 13 STREET,GRAVESEND NECK ROAD,AVENUE X,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,996149,155277,Unspecified,BROOKLYN,,,,,,,,40.59286770783599,-73.9571556744473,"(40.59286770783599, -73.9571556744473)"
23359079,06/04/2012 04:46:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10456,1151 BROOK AVENUE,BROOK AVENUE,BEND,EAST 167 STREET,,,ADDRESS,BRONX,,N/A,Closed,,06/06/2012 12:00:00 PM,03 BRONX,BRONX,1009141,241722,Unspecified,BRONX,,,,,,,,40.83011142167469,-73.91005624772154,"(40.83011142167469, -73.91005624772154)"
23359604,06/04/2012 04:46:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,10306,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/05/2012 06:20:00 AM,02 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23359500,06/04/2012 04:47:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,Sidewalk,11358,33-07 161 STREET,161 STREET,33 AVENUE,35 AVENUE,,,ADDRESS,FLUSHING,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,07 QUEENS,QUEENS,1038563,219011,Unspecified,QUEENS,,,,,,,,40.76764415155697,-73.80392365929701,"(40.76764415155697, -73.80392365929701)"
23360046,06/04/2012 04:52:23 PM,08/08/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,176 BORINQUEN PLACE,BORINQUEN PLACE,KEAP STREET,SOUTH 1 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/07/2012 02:50:09 PM,01 BROOKLYN,BROOKLYN,997178,198218,Unspecified,BROOKLYN,,,,,,,,40.710729927493,-73.95336828098266,"(40.710729927493, -73.95336828098266)"
23357398,06/04/2012 04:53:02 PM,08/08/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,11211,125 BORINQUEN PLACE,BORINQUEN PLACE,RODNEY STREET,SOUTH 2 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/07/2012 02:50:09 PM,01 BROOKLYN,BROOKLYN,996784,198171,Unspecified,BROOKLYN,,,,,,,,40.71060149059335,-73.95478953911605,"(40.71060149059335, -73.95478953911605)"
23354907,06/04/2012 04:54:04 PM,08/14/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,365 SOUTH 4 STREET,SOUTH 4 STREET,KEAP STREET,HOOPER STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,08/20/2012 11:08:37 AM,01 BROOKLYN,BROOKLYN,997159,197384,Unspecified,BROOKLYN,,,,,,,,40.70844082328705,-73.95343841360993,"(40.70844082328705, -73.95343841360993)"
23355238,06/04/2012 05:01:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,10306,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/05/2012 06:20:00 AM,02 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23356200,06/04/2012 05:01:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,COMMERICAL BOOKLET-SMALL VERSION,Other,10025,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,,06/05/2012 06:20:00 AM,07 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
23357588,06/04/2012 05:01:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11206,17 TROUTMAN STREET,TROUTMAN STREET,MYRTLE AVENUE,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/06/2012 12:00:00 PM,04 BROOKLYN,BROOKLYN,1002677,193430,Unspecified,BROOKLYN,,,,,,,,40.69757825342967,-73.93354631638189,"(40.69757825342967, -73.93354631638189)"
23358289,06/04/2012 05:01:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,10470,,,,,EAST 241 STREET,RICHARDSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,06/06/2012 12:00:00 PM,12 BRONX,BRONX,1025333,268625,Unspecified,BRONX,,,,,,,,40.90389138899297,-73.85138153081093,"(40.90389138899297, -73.85138153081093)"
23359579,06/04/2012 05:01:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11378,53-05 62 STREET,62 STREET,53 AVENUE,53 DRIVE,,,ADDRESS,MASPETH,,N/A,Closed,,06/05/2012 12:00:00 PM,05 QUEENS,QUEENS,1011442,205816,Unspecified,QUEENS,,,,,,,,40.73155225118553,-73.90188690170007,"(40.73155225118553, -73.90188690170007)"
23363534,06/04/2012 05:03:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11368,111-31 42 AVENUE,42 AVENUE,111 STREET,114 STREET,,,ADDRESS,CORONA,,N/A,Closed,,06/05/2012 12:00:00 PM,04 QUEENS,QUEENS,1024529,212697,Unspecified,QUEENS,,,,,,,,40.75038894376565,-73.85462577531,"(40.75038894376565, -73.85462577531)"
23357959,06/04/2012 05:05:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11367,147-38 70 ROAD,70 ROAD,147 STREET,150 STREET,,,ADDRESS,FLUSHING,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,08 QUEENS,QUEENS,1034281,205172,Unspecified,QUEENS,,,,,,,,40.729684933247846,-73.81948509422635,"(40.729684933247846, -73.81948509422635)"
23353943,06/04/2012 05:12:37 PM,06/11/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11354,135-05 38 AVENUE,38 AVENUE,PRINCE STREET,MAIN STREET,,,ADDRESS,Flushing,,N/A,Closed,,06/20/2012 11:01:16 AM,07 QUEENS,QUEENS,1030713,216315,Unspecified,QUEENS,,,,,,,,40.76028908384589,-73.8322816458018,"(40.76028908384589, -73.8322816458018)"
23360454,06/04/2012 05:16:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11377,47-18 47 AVENUE,47 AVENUE,47 STREET,48 STREET,,,ADDRESS,WOODSIDE,,N/A,Closed,,06/06/2012 12:00:00 PM,02 QUEENS,QUEENS,1006996,209257,Unspecified,QUEENS,,,,,,,,40.741009492855135,-73.91791713855456,"(40.741009492855135, -73.91791713855456)"
23357621,06/04/2012 05:18:29 PM,07/26/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,10465,2992 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,LOGAN AVENUE,HOLLYWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,07/26/2012 04:37:25 PM,10 BRONX,BRONX,1032554,243312,Unspecified,BRONX,,,,,,,,40.834378489863525,-73.82544197628691,"(40.834378489863525, -73.82544197628691)"
23354730,06/04/2012 05:18:36 PM,07/26/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,10465,2992 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,LOGAN AVENUE,HOLLYWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,07/26/2012 04:37:25 PM,10 BRONX,BRONX,1032554,243312,Unspecified,BRONX,,,,,,,,40.834378489863525,-73.82544197628691,"(40.834378489863525, -73.82544197628691)"
23357655,06/04/2012 05:22:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11423,,,,,90 AVENUE,205 STREET,INTERSECTION,HOLLIS,,N/A,Closed,,06/05/2012 12:00:00 PM,12 QUEENS,QUEENS,1051296,200867,Unspecified,QUEENS,,,,,,,,40.71775619053571,-73.75813709369748,"(40.71775619053571, -73.75813709369748)"
23363536,06/04/2012 05:24:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11230,714 AVENUE L,AVENUE L,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,12 BROOKLYN,BROOKLYN,993155,165005,Unspecified,BROOKLYN,,,,,,,,40.61957259200732,-73.9679232410814,"(40.61957259200732, -73.9679232410814)"
23358299,06/04/2012 05:33:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11238,67 ST JAMES PLACE,ST JAMES PLACE,CLIFTON PLACE,GREENE AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,02 BROOKLYN,BROOKLYN,994070,189748,Unspecified,BROOKLYN,,,,,,,,40.687485751483194,-73.96459128687452,"(40.687485751483194, -73.96459128687452)"
23358125,06/04/2012 05:37:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11235,,,,,EAST 14 STREET,SHEEPSHEAD BAY ROAD,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,996686,153389,Unspecified,BROOKLYN,,,,,,,,40.587684789018915,-73.95522559185362,"(40.587684789018915, -73.95522559185362)"
23357958,06/04/2012 05:51:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,10312,,,,,WOODROW ROAD,DIERAUF STREET,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,934075,143851,Unspecified,STATEN ISLAND,,,,,,,,40.5613716199714,-74.18057836743948,"(40.5613716199714, -74.18057836743948)"
23356751,06/04/2012 05:54:00 PM,06/18/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11215,355 16 STREET,16 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/18/2012 12:00:00 PM,07 BROOKLYN,BROOKLYN,988603,180574,Unspecified,BROOKLYN,,,,,,,,40.66230956430358,-73.9843099846022,"(40.66230956430358, -73.9843099846022)"
23353848,06/04/2012 06:01:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11432,186-28 ABERDEEN ROAD,ABERDEEN ROAD,CHEVY CHASE STREET,HADDON STREET,,,ADDRESS,JAMAICA,,N/A,Closed,,06/06/2012 12:00:00 PM,08 QUEENS,QUEENS,1044854,203512,Unspecified,QUEENS,,,,,,,,40.725062529616174,-73.78135215848528,"(40.725062529616174, -73.78135215848528)"
23357409,06/04/2012 06:01:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,11364,212-11 48 AVENUE,48 AVENUE,212 STREET,213 STREET,,,ADDRESS,OAKLAND GARDENS,,N/A,Closed,,06/07/2012 12:00:00 PM,11 QUEENS,QUEENS,1048271,214543,Unspecified,QUEENS,,,,,,,,40.75531570779213,-73.76891933443962,"(40.75531570779213, -73.76891933443962)"
23361510,06/04/2012 06:04:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,11208,90 FORCE TUBE AVENUE,FORCE TUBE AVENUE,ETNA STREET,HALE AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,05 BROOKLYN,BROOKLYN,1017095,188829,Unspecified,BROOKLYN,,,,,,,,40.68490781391406,-73.88157285701813,"(40.68490781391406, -73.88157285701813)"
23358753,06/04/2012 06:12:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,10303,,,,,MERSEREAU AVENUE,CONTINENTAL PLACE,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,938791,168938,Unspecified,STATEN ISLAND,,,,,,,,40.63025568590515,-74.16377446586196,"(40.63025568590515, -74.16377446586196)"
23353734,06/04/2012 06:16:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11101,38-55 12 STREET,12 STREET,38 AVENUE,40 AVENUE,,,ADDRESS,LONG ISLAND CITY,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,01 QUEENS,QUEENS,1000536,215343,Unspecified,QUEENS,,,,,,,,40.75772828043943,-73.94121441487793,"(40.75772828043943, -73.94121441487793)"
23355237,06/04/2012 06:16:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11694,,,,,,,ADDRESS,ROCKAWAY PARK,,N/A,Closed,,06/05/2012 06:20:00 AM,14 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23357881,06/04/2012 06:16:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11694,,,,,,,ADDRESS,ROCKAWAY PARK,,N/A,Closed,,06/05/2012 06:20:00 AM,14 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23360698,06/04/2012 06:16:00 PM,06/04/2012 06:16:00 PM,DSNY,Department of Sanitation,Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,Sidewalk,11222,685 MEEKER AVENUE,MEEKER AVENUE,SUTTON STREET,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 06:16:00 PM,01 BROOKLYN,BROOKLYN,1000881,202695,Unspecified,BROOKLYN,,,,,,,,40.723012030773276,-73.9400003815074,"(40.723012030773276, -73.9400003815074)"
23359485,06/04/2012 06:20:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11214,,,,,20 AVENUE,81 STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,11 BROOKLYN,BROOKLYN,985554,160585,Unspecified,BROOKLYN,,,,,,,,40.60744498328425,-73.99530370641902,"(40.60744498328425, -73.99530370641902)"
23360048,06/04/2012 06:24:56 PM,07/26/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,10467,627 MAGENTA STREET,MAGENTA STREET,BRONX BOULEVARD,BARKER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,07/26/2012 04:37:25 PM,12 BRONX,BRONX,1020175,258217,Unspecified,BRONX,,,,,,,,40.8753472550741,-73.87009649166247,"(40.8753472550741, -73.87009649166247)"
23354773,06/04/2012 06:28:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10017,237 EAST 44 STREET,EAST 44 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,06 MANHATTAN,MANHATTAN,991845,213138,Unspecified,MANHATTAN,,,,,,,,40.75168785330356,-73.9725877435777,"(40.75168785330356, -73.9725877435777)"
23356134,06/04/2012 06:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11104,,,,,,,ADDRESS,SUNNYSIDE,,N/A,Closed,,06/05/2012 06:20:00 AM,02 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23357125,06/04/2012 06:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11104,,,,,,,ADDRESS,SUNNYSIDE,,N/A,Closed,,06/05/2012 06:20:00 AM,02 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23353924,06/04/2012 06:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,DOG OWNER FLYER,Other,11422,,,,,,,ADDRESS,ROSEDALE,,N/A,Closed,,06/05/2012 06:20:00 AM,13 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23357883,06/04/2012 06:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11357,,,,,,,ADDRESS,WHITESTONE,,N/A,Closed,,06/05/2012 06:20:00 AM,07 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23358893,06/04/2012 06:31:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11357,,,,,,,ADDRESS,WHITESTONE,,N/A,Closed,,06/05/2012 06:20:00 AM,07 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23360292,06/04/2012 06:31:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10011,509 WEST 23 STREET,WEST 23 STREET,10 AVENUE,HIGH LINE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/06/2012 12:00:00 PM,04 MANHATTAN,MANHATTAN,982999,211736,Unspecified,MANHATTAN,,,,,,,,40.74784289021862,-74.00451491152376,"(40.74784289021862, -74.00451491152376)"
23358648,06/04/2012 06:35:00 PM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,10314,,,,,DEPPE PLACE,WILLOW ROAD WEST,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,941883,164305,Unspecified,STATEN ISLAND,,,,,,,,40.61755441758613,-74.15260590832433,"(40.61755441758613, -74.15260590832433)"
23353911,06/04/2012 06:46:00 PM,06/09/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11693,151 BEACH 96 STREET,BEACH 96 STREET,WOODROW COTTAGES,ROCKAWAY BEACH BOULEVARD,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,,06/09/2012 12:00:00 PM,14 QUEENS,QUEENS,1034993,152139,Unspecified,QUEENS,,,,,,,,40.58411727707756,-73.81731521592431,"(40.58411727707756, -73.81731521592431)"
23356718,06/04/2012 06:50:09 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,11354,133-33 36 ROAD,36 ROAD,COLLEGE POINT BOULEVARD,BUD PLACE,,,ADDRESS,FLUSHING,,N/A,Closed,,06/20/2023 11:56:32 AM,07 QUEENS,QUEENS,1030054,216636,Unspecified,QUEENS,,,,,,,,40.7611735835462,-73.83465825754597,"(40.7611735835462, -73.83465825754597)"
23359428,06/04/2012 06:50:11 PM,06/28/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11355,42-34 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,SANFORD AVENUE,MAPLE AVENUE,,,ADDRESS,Flushing,,N/A,Closed,,07/02/2012 11:26:01 AM,07 QUEENS,QUEENS,1030500,214205,Unspecified,QUEENS,,,,,,,,40.75449879975223,-73.8330650288316,"(40.75449879975223, -73.8330650288316)"
23360397,06/04/2012 06:50:12 PM,06/29/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11213,1720 ATLANTIC AVENUE,ATLANTIC AVENUE,TROY AVENUE,SCHENECTADY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/05/2012 12:15:32 PM,08 BROOKLYN,BROOKLYN,1002591,186151,Unspecified,BROOKLYN,,,,,,,,40.677599252431065,-73.93387627530727,"(40.677599252431065, -73.93387627530727)"
23360010,06/04/2012 06:50:17 PM,06/29/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11213,1680A ATLANTIC AVENUE,ATLANTIC AVENUE,TROY AVENUE,SCHENECTADY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/05/2012 12:15:32 PM,08 BROOKLYN,BROOKLYN,1002291,186172,Unspecified,BROOKLYN,,,,,,,,40.677657509162366,-73.93495779098265,"(40.677657509162366, -73.93495779098265)"
23356749,06/04/2012 07:01:00 PM,06/18/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11221,589 PUTNAM AVENUE,PUTNAM AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/18/2012 12:00:00 PM,03 BROOKLYN,BROOKLYN,1001562,189019,Unspecified,BROOKLYN,,,,,,,,40.68547333069614,-73.9375786988707,"(40.68547333069614, -73.9375786988707)"
23357432,06/04/2012 07:01:00 PM,06/16/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11221,689 PUTNAM AVENUE,PUTNAM AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/16/2012 12:00:00 PM,03 BROOKLYN,BROOKLYN,1002557,189171,Unspecified,BROOKLYN,,,,,,,,40.685888533757485,-73.93399064887592,"(40.685888533757485, -73.93399064887592)"
23360073,06/04/2012 07:01:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11385,1721 HART STREET,HART STREET,CYPRESS AVENUE,DEAD END,,,ADDRESS,RIDGEWOOD,,N/A,Closed,,06/05/2012 12:00:00 PM,05 QUEENS,QUEENS,1007116,196926,Unspecified,QUEENS,,,,,,,,40.70716359287616,-73.91752599410547,"(40.70716359287616, -73.91752599410547)"
23357127,06/04/2012 07:16:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11104,,,,,,,ADDRESS,SUNNYSIDE,,N/A,Closed,,06/05/2012 06:20:00 AM,02 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23358707,06/04/2012 07:16:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10469,2973 TIEMAN AVENUE,TIEMAN AVENUE,ARNOW AVENUE,ADEE AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,12 BRONX,BRONX,1028605,256176,Unspecified,BRONX,,,,,,,,40.86970700748188,-73.8396274879864,"(40.86970700748188, -73.8396274879864)"
